"Plot Title: AV06-S2"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9995191, SEN S/N: 9995191)","Intensity, lum/ft² (LGR S/N: 9995191, SEN S/N: 9995191)","Coupler Attached (LGR S/N: 9995191)","Host Connected (LGR S/N: 9995191)","Coupler Detached (LGR S/N: 9995191)","Stopped (LGR S/N: 9995191)","End Of File (LGR S/N: 9995191)"
914,01/01/15 04:00:00 PM,32.218,0.0,,,,,
915,01/01/15 07:00:00 PM,32.218,0.0,,,,,
916,01/01/15 10:00:00 PM,32.218,0.0,,,,,
917,01/02/15 01:00:00 AM,32.218,0.0,,,,,
918,01/02/15 04:00:00 AM,32.418,0.0,,,,,
919,01/02/15 07:00:00 AM,32.218,0.0,,,,,
920,01/02/15 10:00:00 AM,32.418,0.0,,,,,
921,01/02/15 01:00:00 PM,32.418,0.0,,,,,
922,01/02/15 04:00:00 PM,32.418,0.0,,,,,
923,01/02/15 07:00:00 PM,32.418,0.0,,,,,
924,01/02/15 10:00:00 PM,32.418,0.0,,,,,
925,01/03/15 01:00:00 AM,32.418,0.0,,,,,
926,01/03/15 04:00:00 AM,32.418,0.0,,,,,
927,01/03/15 07:00:00 AM,32.418,0.0,,,,,
928,01/03/15 10:00:00 AM,32.418,0.0,,,,,
929,01/03/15 01:00:00 PM,32.418,0.0,,,,,
930,01/03/15 04:00:00 PM,32.418,0.0,,,,,
931,01/03/15 07:00:00 PM,32.418,0.0,,,,,
932,01/03/15 10:00:00 PM,32.418,0.0,,,,,
933,01/04/15 01:00:00 AM,32.418,0.0,,,,,
934,01/04/15 04:00:00 AM,32.418,0.0,,,,,
935,01/04/15 07:00:00 AM,32.418,0.0,,,,,
936,01/04/15 10:00:00 AM,32.418,0.0,,,,,
937,01/04/15 01:00:00 PM,32.418,0.0,,,,,
938,01/04/15 04:00:00 PM,32.418,0.0,,,,,
939,01/04/15 07:00:00 PM,32.418,0.0,,,,,
940,01/04/15 10:00:00 PM,32.418,0.0,,,,,
941,01/05/15 01:00:00 AM,32.418,0.0,,,,,
942,01/05/15 04:00:00 AM,32.418,0.0,,,,,
943,01/05/15 07:00:00 AM,32.418,0.0,,,,,
944,01/05/15 10:00:00 AM,32.418,0.0,,,,,
945,01/05/15 01:00:00 PM,32.418,0.0,,,,,
946,01/05/15 04:00:00 PM,32.418,0.0,,,,,
947,01/05/15 07:00:00 PM,32.418,0.0,,,,,
948,01/05/15 10:00:00 PM,32.418,0.0,,,,,
949,01/06/15 01:00:00 AM,32.418,0.0,,,,,
950,01/06/15 04:00:00 AM,32.418,0.0,,,,,
951,01/06/15 07:00:00 AM,32.418,0.0,,,,,
952,01/06/15 10:00:00 AM,32.418,0.0,,,,,
953,01/06/15 01:00:00 PM,32.418,0.0,,,,,
954,01/06/15 04:00:00 PM,32.418,0.0,,,,,
955,01/06/15 07:00:00 PM,32.418,0.0,,,,,
956,01/06/15 10:00:00 PM,32.418,0.0,,,,,
957,01/07/15 01:00:00 AM,32.418,0.0,,,,,
958,01/07/15 04:00:00 AM,32.418,0.0,,,,,
959,01/07/15 07:00:00 AM,32.418,0.0,,,,,
960,01/07/15 10:00:00 AM,32.418,0.0,,,,,
961,01/07/15 01:00:00 PM,32.418,0.0,,,,,
962,01/07/15 04:00:00 PM,32.418,0.0,,,,,
963,01/07/15 07:00:00 PM,32.418,0.0,,,,,
964,01/07/15 10:00:00 PM,32.418,0.0,,,,,
965,01/08/15 01:00:00 AM,32.418,0.0,,,,,
966,01/08/15 04:00:00 AM,32.418,0.0,,,,,
967,01/08/15 07:00:00 AM,32.418,0.0,,,,,
968,01/08/15 10:00:00 AM,32.418,0.0,,,,,
969,01/08/15 01:00:00 PM,32.418,0.0,,,,,
970,01/08/15 04:00:00 PM,32.418,0.0,,,,,
971,01/08/15 07:00:00 PM,32.418,0.0,,,,,
972,01/08/15 10:00:00 PM,32.418,0.0,,,,,
973,01/09/15 01:00:00 AM,32.418,0.0,,,,,
974,01/09/15 04:00:00 AM,32.418,0.0,,,,,
975,01/09/15 07:00:00 AM,32.418,0.0,,,,,
976,01/09/15 10:00:00 AM,32.418,0.0,,,,,
977,01/09/15 01:00:00 PM,32.418,0.0,,,,,
978,01/09/15 04:00:00 PM,32.418,0.0,,,,,
979,01/09/15 07:00:00 PM,32.418,0.0,,,,,
980,01/09/15 10:00:00 PM,32.418,0.0,,,,,
981,01/10/15 01:00:00 AM,32.418,0.0,,,,,
982,01/10/15 04:00:00 AM,32.418,0.0,,,,,
983,01/10/15 07:00:00 AM,32.418,0.0,,,,,
984,01/10/15 10:00:00 AM,32.418,0.0,,,,,
985,01/10/15 01:00:00 PM,32.418,0.0,,,,,
986,01/10/15 04:00:00 PM,32.418,0.0,,,,,
987,01/10/15 07:00:00 PM,32.418,0.0,,,,,
988,01/10/15 10:00:00 PM,32.418,0.0,,,,,
989,01/11/15 01:00:00 AM,32.418,0.0,,,,,
990,01/11/15 04:00:00 AM,32.418,0.0,,,,,
991,01/11/15 07:00:00 AM,32.418,0.0,,,,,
992,01/11/15 10:00:00 AM,32.418,0.0,,,,,
993,01/11/15 01:00:00 PM,32.418,1.0,,,,,
994,01/11/15 04:00:00 PM,32.418,0.0,,,,,
995,01/11/15 07:00:00 PM,32.418,0.0,,,,,
996,01/11/15 10:00:00 PM,32.418,0.0,,,,,
997,01/12/15 01:00:00 AM,32.418,0.0,,,,,
998,01/12/15 04:00:00 AM,32.418,0.0,,,,,
999,01/12/15 07:00:00 AM,32.418,0.0,,,,,
1000,01/12/15 10:00:00 AM,32.418,0.0,,,,,
1001,01/12/15 01:00:00 PM,32.418,2.0,,,,,
1002,01/12/15 04:00:00 PM,32.418,0.0,,,,,
1003,01/12/15 07:00:00 PM,32.418,0.0,,,,,
1004,01/12/15 10:00:00 PM,32.418,0.0,,,,,
1005,01/13/15 01:00:00 AM,32.418,0.0,,,,,
1006,01/13/15 04:00:00 AM,32.418,0.0,,,,,
1007,01/13/15 07:00:00 AM,32.418,0.0,,,,,
1008,01/13/15 10:00:00 AM,32.418,0.0,,,,,
1009,01/13/15 01:00:00 PM,32.418,1.0,,,,,
1010,01/13/15 04:00:00 PM,32.418,0.0,,,,,
1011,01/13/15 07:00:00 PM,32.418,0.0,,,,,
1012,01/13/15 10:00:00 PM,32.418,0.0,,,,,
1013,01/14/15 01:00:00 AM,32.418,0.0,,,,,
1014,01/14/15 04:00:00 AM,32.418,0.0,,,,,
1015,01/14/15 07:00:00 AM,32.418,0.0,,,,,
1016,01/14/15 10:00:00 AM,32.418,0.0,,,,,
1017,01/14/15 01:00:00 PM,32.418,1.0,,,,,
1018,01/14/15 04:00:00 PM,32.418,1.0,,,,,
1019,01/14/15 07:00:00 PM,32.418,0.0,,,,,
1020,01/14/15 10:00:00 PM,32.418,0.0,,,,,
1021,01/15/15 01:00:00 AM,32.418,0.0,,,,,
1022,01/15/15 04:00:00 AM,32.418,0.0,,,,,
1023,01/15/15 07:00:00 AM,32.418,0.0,,,,,
1024,01/15/15 10:00:00 AM,32.418,0.0,,,,,
1025,01/15/15 01:00:00 PM,32.418,2.0,,,,,
1026,01/15/15 04:00:00 PM,32.418,0.0,,,,,
1027,01/15/15 07:00:00 PM,32.418,0.0,,,,,
1028,01/15/15 10:00:00 PM,32.418,0.0,,,,,
1029,01/16/15 01:00:00 AM,32.418,0.0,,,,,
1030,01/16/15 04:00:00 AM,32.418,0.0,,,,,
1031,01/16/15 07:00:00 AM,32.418,0.0,,,,,
1032,01/16/15 10:00:00 AM,32.418,0.0,,,,,
1033,01/16/15 01:00:00 PM,32.418,5.0,,,,,
1034,01/16/15 04:00:00 PM,32.418,6.0,,,,,
1035,01/16/15 07:00:00 PM,32.418,0.0,,,,,
1036,01/16/15 10:00:00 PM,32.418,0.0,,,,,
1037,01/17/15 01:00:00 AM,32.418,0.0,,,,,
1038,01/17/15 04:00:00 AM,32.418,0.0,,,,,
1039,01/17/15 07:00:00 AM,32.418,0.0,,,,,
1040,01/17/15 10:00:00 AM,32.418,0.0,,,,,
1041,01/17/15 01:00:00 PM,32.418,2.0,,,,,
1042,01/17/15 04:00:00 PM,32.418,0.0,,,,,
1043,01/17/15 07:00:00 PM,32.418,0.0,,,,,
1044,01/17/15 10:00:00 PM,32.418,0.0,,,,,
1045,01/18/15 01:00:00 AM,32.418,0.0,,,,,
1046,01/18/15 04:00:00 AM,32.418,0.0,,,,,
1047,01/18/15 07:00:00 AM,32.617,0.0,,,,,
1048,01/18/15 10:00:00 AM,32.815,12.0,,,,,
1049,01/18/15 01:00:00 PM,33.411,54.0,,,,,
1050,01/18/15 04:00:00 PM,33.411,33.0,,,,,
1051,01/18/15 07:00:00 PM,32.815,0.0,,,,,
1052,01/18/15 10:00:00 PM,32.418,0.0,,,,,
1053,01/19/15 01:00:00 AM,32.418,0.0,,,,,
1054,01/19/15 04:00:00 AM,32.418,0.0,,,,,
1055,01/19/15 07:00:00 AM,32.418,0.0,,,,,
1056,01/19/15 10:00:00 AM,32.418,19.0,,,,,
1057,01/19/15 01:00:00 PM,32.418,67.0,,,,,
1058,01/19/15 04:00:00 PM,32.418,15.0,,,,,
1059,01/19/15 07:00:00 PM,32.418,0.0,,,,,
1060,01/19/15 10:00:00 PM,32.418,0.0,,,,,
1061,01/20/15 01:00:00 AM,32.418,0.0,,,,,
1062,01/20/15 04:00:00 AM,32.418,0.0,,,,,
1063,01/20/15 07:00:00 AM,32.218,0.0,,,,,
1064,01/20/15 10:00:00 AM,32.018,20.0,,,,,
1065,01/20/15 01:00:00 PM,32.418,45.0,,,,,
1066,01/20/15 04:00:00 PM,32.418,44.0,,,,,
1067,01/20/15 07:00:00 PM,32.418,0.0,,,,,
1068,01/20/15 10:00:00 PM,32.418,0.0,,,,,
1069,01/21/15 01:00:00 AM,32.018,0.0,,,,,
1070,01/21/15 04:00:00 AM,31.816,0.0,,,,,
1071,01/21/15 07:00:00 AM,31.816,0.0,,,,,
1072,01/21/15 10:00:00 AM,31.816,24.0,,,,,
1073,01/21/15 01:00:00 PM,32.418,66.0,,,,,
1074,01/21/15 04:00:00 PM,32.418,45.0,,,,,
1075,01/21/15 07:00:00 PM,32.418,0.0,,,,,
1076,01/21/15 10:00:00 PM,32.418,0.0,,,,,
1077,01/22/15 01:00:00 AM,32.418,0.0,,,,,
1078,01/22/15 04:00:00 AM,32.418,0.0,,,,,
1079,01/22/15 07:00:00 AM,32.418,0.0,,,,,
1080,01/22/15 10:00:00 AM,32.617,15.0,,,,,
1081,01/22/15 01:00:00 PM,32.617,37.0,,,,,
1082,01/22/15 04:00:00 PM,32.815,17.0,,,,,
1083,01/22/15 07:00:00 PM,33.013,0.0,,,,,
1084,01/22/15 10:00:00 PM,33.213,0.0,,,,,
1085,01/23/15 01:00:00 AM,33.607,0.0,,,,,
1086,01/23/15 04:00:00 AM,34.198,0.0,,,,,
1087,01/23/15 07:00:00 AM,35.175,0.0,,,,,
1088,01/23/15 10:00:00 AM,36.338,9.0,,,,,
1089,01/23/15 01:00:00 PM,39.007,37.0,,,,,
1090,01/23/15 04:00:00 PM,41.810,10.0,,,,,
1091,01/23/15 07:00:00 PM,44.379,0.0,,,,,
1092,01/23/15 10:00:00 PM,45.104,0.0,,,,,
1093,01/24/15 01:00:00 AM,45.104,0.0,,,,,
1094,01/24/15 04:00:00 AM,45.648,0.0,,,,,
1095,01/24/15 07:00:00 AM,45.828,0.0,,,,,
1096,01/24/15 10:00:00 AM,46.008,21.0,,,,,
1097,01/24/15 01:00:00 PM,47.624,46.0,,,,,
1098,01/24/15 04:00:00 PM,48.339,105.0,,,,,
1099,01/24/15 07:00:00 PM,45.466,0.0,,,,,
1100,01/24/15 10:00:00 PM,42.548,0.0,,,,,
1101,01/25/15 01:00:00 AM,41.254,0.0,,,,,
1102,01/25/15 04:00:00 AM,39.573,0.0,,,,,
1103,01/25/15 07:00:00 AM,38.818,0.0,,,,,
1104,01/25/15 10:00:00 AM,38.629,11.0,,,,,
1105,01/25/15 01:00:00 PM,43.648,112.0,,,,,
1106,01/25/15 04:00:00 PM,45.286,65.0,,,,,
1107,01/25/15 07:00:00 PM,42.548,0.0,,,,,
1108,01/25/15 10:00:00 PM,41.994,0.0,,,,,
1109,01/26/15 01:00:00 AM,42.179,0.0,,,,,
1110,01/26/15 04:00:00 AM,43.648,0.0,,,,,
1111,01/26/15 07:00:00 AM,43.466,0.0,,,,,
1112,01/26/15 10:00:00 AM,43.282,7.0,,,,,
1113,01/26/15 01:00:00 PM,47.088,92.0,,,,,
1114,01/26/15 04:00:00 PM,49.404,86.0,,,,,
1115,01/26/15 07:00:00 PM,45.466,0.0,,,,,
1116,01/26/15 10:00:00 PM,42.915,0.0,,,,,
1117,01/27/15 01:00:00 AM,42.179,0.0,,,,,
1118,01/27/15 04:00:00 AM,40.509,0.0,,,,,
1119,01/27/15 07:00:00 AM,39.760,0.0,,,,,
1120,01/27/15 10:00:00 AM,38.629,60.0,,,,,
1121,01/27/15 01:00:00 PM,42.732,144.0,,,,,
1122,01/27/15 04:00:00 PM,42.548,43.0,,,,,
1123,01/27/15 07:00:00 PM,41.625,0.0,,,,,
1124,01/27/15 10:00:00 PM,40.881,0.0,,,,,
1125,01/28/15 01:00:00 AM,40.321,0.0,,,,,
1126,01/28/15 04:00:00 AM,37.488,0.0,,,,,
1127,01/28/15 07:00:00 AM,36.914,0.0,,,,,
1128,01/28/15 10:00:00 AM,34.002,8.0,,,,,
1129,01/28/15 01:00:00 PM,37.679,126.0,,,,,
1130,01/28/15 04:00:00 PM,40.321,128.0,,,,,
1131,01/28/15 07:00:00 PM,38.250,0.0,,,,,
1132,01/28/15 10:00:00 PM,36.723,0.0,,,,,
1133,01/29/15 01:00:00 AM,37.488,0.0,,,,,
1134,01/29/15 04:00:00 AM,38.440,0.0,,,,,
1135,01/29/15 07:00:00 AM,37.870,0.0,,,,,
1136,01/29/15 10:00:00 AM,37.870,8.0,,,,,
1137,01/29/15 01:00:00 PM,42.179,152.0,,,,,
1138,01/29/15 04:00:00 PM,44.379,86.0,,,,,
1139,01/29/15 07:00:00 PM,41.067,0.0,,,,,
1140,01/29/15 10:00:00 PM,39.384,0.0,,,,,
1141,01/30/15 01:00:00 AM,38.629,0.0,,,,,
1142,01/30/15 04:00:00 AM,38.250,0.0,,,,,
1143,01/30/15 07:00:00 AM,37.488,0.0,,,,,
1144,01/30/15 10:00:00 AM,37.107,11.0,,,,,
1145,01/30/15 01:00:00 PM,41.625,144.0,,,,,
1146,01/30/15 04:00:00 PM,45.648,100.0,,,,,
1147,01/30/15 07:00:00 PM,41.254,0.0,,,,,
1148,01/30/15 10:00:00 PM,38.440,0.0,,,,,
1149,01/31/15 01:00:00 AM,37.297,0.0,,,,,
1150,01/31/15 04:00:00 AM,36.531,0.0,,,,,
1151,01/31/15 07:00:00 AM,35.951,0.0,,,,,
1152,01/31/15 10:00:00 AM,37.297,12.0,,,,,
1153,01/31/15 01:00:00 PM,42.179,144.0,,,,,
1154,01/31/15 04:00:00 PM,44.922,106.0,,,,,
1155,01/31/15 07:00:00 PM,41.810,0.0,,,,,
1156,01/31/15 10:00:00 PM,41.254,0.0,,,,,
1157,02/01/15 01:00:00 AM,40.509,0.0,,,,,
1158,02/01/15 04:00:00 AM,39.947,0.0,,,,,
1159,02/01/15 07:00:00 AM,39.196,0.0,,,,,
1160,02/01/15 10:00:00 AM,39.196,20.0,,,,,
1161,02/01/15 01:00:00 PM,39.007,51.0,,,,,
1162,02/01/15 04:00:00 PM,40.321,70.0,,,,,
1163,02/01/15 07:00:00 PM,39.384,0.0,,,,,
1164,02/01/15 10:00:00 PM,38.629,0.0,,,,,
1165,02/02/15 01:00:00 AM,36.914,0.0,,,,,
1166,02/02/15 04:00:00 AM,34.002,0.0,,,,,
1167,02/02/15 07:00:00 AM,34.590,0.0,,,,,
1168,02/02/15 10:00:00 AM,36.723,7.0,,,,,
1169,02/02/15 01:00:00 PM,40.696,160.0,,,,,
1170,02/02/15 04:00:00 PM,40.321,15.0,,,,,
1171,02/02/15 07:00:00 PM,38.440,0.0,,,,,
1172,02/02/15 10:00:00 PM,36.914,0.0,,,,,
1173,02/03/15 01:00:00 AM,36.723,0.0,,,,,
1174,02/03/15 04:00:00 AM,36.145,0.0,,,,,
1175,02/03/15 07:00:00 AM,35.758,0.0,,,,,
1176,02/03/15 10:00:00 AM,36.531,22.0,,,,,
1177,02/03/15 01:00:00 PM,37.870,117.0,,,,,
1178,02/03/15 04:00:00 PM,38.818,62.0,,,,,
1179,02/03/15 07:00:00 PM,37.679,0.0,,,,,
1180,02/03/15 10:00:00 PM,35.370,0.0,,,,,
1181,02/04/15 01:00:00 AM,35.370,0.0,,,,,
1182,02/04/15 04:00:00 AM,36.145,0.0,,,,,
1183,02/04/15 07:00:00 AM,36.338,0.0,,,,,
1184,02/04/15 10:00:00 AM,36.723,13.0,,,,,
1185,02/04/15 01:00:00 PM,39.760,52.0,,,,,
1186,02/04/15 04:00:00 PM,41.067,56.0,,,,,
1187,02/04/15 07:00:00 PM,39.573,0.0,,,,,
1188,02/04/15 10:00:00 PM,39.573,0.0,,,,,
1189,02/05/15 01:00:00 AM,39.384,0.0,,,,,
1190,02/05/15 04:00:00 AM,39.760,0.0,,,,,
1191,02/05/15 07:00:00 AM,40.881,0.0,,,,,
1192,02/05/15 10:00:00 AM,40.881,4.0,,,,,
1193,02/05/15 01:00:00 PM,43.282,25.0,,,,,
1194,02/05/15 04:00:00 PM,43.648,15.0,,,,,
1195,02/05/15 07:00:00 PM,44.742,0.0,,,,,
1196,02/05/15 10:00:00 PM,44.560,0.0,,,,,
1197,02/06/15 01:00:00 AM,44.922,0.0,,,,,
1198,02/06/15 04:00:00 AM,44.922,0.0,,,,,
1199,02/06/15 07:00:00 AM,44.560,0.0,,,,,
1200,02/06/15 10:00:00 AM,44.560,7.0,,,,,
1201,02/06/15 01:00:00 PM,44.379,20.0,,,,,
1202,02/06/15 04:00:00 PM,43.648,29.0,,,,,
1203,02/06/15 07:00:00 PM,42.548,0.0,,,,,
1204,02/06/15 10:00:00 PM,41.439,0.0,,,,,
1205,02/07/15 01:00:00 AM,41.254,0.0,,,,,
1206,02/07/15 04:00:00 AM,41.439,0.0,,,,,
1207,02/07/15 07:00:00 AM,40.881,0.0,,,,,
1208,02/07/15 10:00:00 AM,41.067,10.0,,,,,
1209,02/07/15 01:00:00 PM,41.810,28.0,,,,,
1210,02/07/15 04:00:00 PM,41.439,18.0,,,,,
1211,02/07/15 07:00:00 PM,41.067,0.0,,,,,
1212,02/07/15 10:00:00 PM,40.134,0.0,,,,,
1213,02/08/15 01:00:00 AM,39.947,0.0,,,,,
1214,02/08/15 04:00:00 AM,39.384,0.0,,,,,
1215,02/08/15 07:00:00 AM,38.061,0.0,,,,,
1216,02/08/15 10:00:00 AM,38.250,32.0,,,,,
1217,02/08/15 01:00:00 PM,42.363,128.0,,,,,
1218,02/08/15 04:00:00 PM,42.548,60.0,,,,,
1219,02/08/15 07:00:00 PM,41.994,0.0,,,,,
1220,02/08/15 10:00:00 PM,41.439,0.0,,,,,
1221,02/09/15 01:00:00 AM,40.881,0.0,,,,,
1222,02/09/15 04:00:00 AM,39.947,0.0,,,,,
1223,02/09/15 07:00:00 AM,40.321,0.0,,,,,
1224,02/09/15 10:00:00 AM,40.696,9.0,,,,,
1225,02/09/15 01:00:00 PM,41.625,69.0,,,,,
1226,02/09/15 04:00:00 PM,41.067,22.0,,,,,
1227,02/09/15 07:00:00 PM,40.134,0.0,,,,,
1228,02/09/15 10:00:00 PM,40.321,0.0,,,,,
1229,02/10/15 01:00:00 AM,40.696,0.0,,,,,
1230,02/10/15 04:00:00 AM,40.881,0.0,,,,,
1231,02/10/15 07:00:00 AM,40.134,0.0,,,,,
1232,02/10/15 10:00:00 AM,39.760,34.0,,,,,
1233,02/10/15 01:00:00 PM,41.625,104.0,,,,,
1234,02/10/15 04:00:00 PM,41.994,84.0,,,,,
1235,02/10/15 07:00:00 PM,40.134,0.0,,,,,
1236,02/10/15 10:00:00 PM,39.384,0.0,,,,,
1237,02/11/15 01:00:00 AM,39.384,0.0,,,,,
1238,02/11/15 04:00:00 AM,38.629,0.0,,,,,
1239,02/11/15 07:00:00 AM,37.870,0.0,,,,,
1240,02/11/15 10:00:00 AM,38.818,40.0,,,,,
1241,02/11/15 01:00:00 PM,43.282,124.0,,,,,
1242,02/11/15 04:00:00 PM,43.831,42.0,,,,,
1243,02/11/15 07:00:00 PM,40.881,0.0,,,,,
1244,02/11/15 10:00:00 PM,40.134,0.0,,,,,
1245,02/12/15 01:00:00 AM,40.134,0.0,,,,,
1246,02/12/15 04:00:00 AM,40.321,0.0,,,,,
1247,02/12/15 07:00:00 AM,39.196,0.0,,,,,
1248,02/12/15 10:00:00 AM,40.881,30.0,,,,,
1249,02/12/15 01:00:00 PM,46.369,192.0,,,,,
1250,02/12/15 04:00:00 PM,47.446,99.0,,,,,
1251,02/12/15 07:00:00 PM,44.560,0.0,,,,,
1252,02/12/15 10:00:00 PM,42.363,0.0,,,,,
1253,02/13/15 01:00:00 AM,41.625,0.0,,,,,
1254,02/13/15 04:00:00 AM,42.179,0.0,,,,,
1255,02/13/15 07:00:00 AM,41.625,0.0,,,,,
1256,02/13/15 10:00:00 AM,42.915,57.0,,,,,
1257,02/13/15 01:00:00 PM,47.982,160.0,,,,,
1258,02/13/15 04:00:00 PM,50.113,168.0,,,,,
1259,02/13/15 07:00:00 PM,46.548,0.0,,,,,
1260,02/13/15 10:00:00 PM,44.379,0.0,,,,,
1261,02/14/15 01:00:00 AM,40.881,0.0,,,,,
1262,02/14/15 04:00:00 AM,40.881,0.0,,,,,
1263,02/14/15 07:00:00 AM,41.067,0.0,,,,,
1264,02/14/15 10:00:00 AM,41.254,15.0,,,,,
1265,02/14/15 01:00:00 PM,43.282,116.0,,,,,
1266,02/14/15 04:00:00 PM,44.560,144.0,,,,,
1267,02/14/15 07:00:00 PM,41.439,0.0,,,,,
1268,02/14/15 10:00:00 PM,38.250,0.0,,,,,
1269,02/15/15 01:00:00 AM,36.145,0.0,,,,,
1270,02/15/15 04:00:00 AM,34.394,0.0,,,,,
1271,02/15/15 07:00:00 AM,32.815,0.0,,,,,
1272,02/15/15 10:00:00 AM,33.805,12.0,,,,,
1273,02/15/15 01:00:00 PM,41.067,160.0,,,,,
1274,02/15/15 04:00:00 PM,43.831,99.0,,,,,
1275,02/15/15 07:00:00 PM,40.321,0.0,,,,,
1276,02/15/15 10:00:00 PM,37.870,0.0,,,,,
1277,02/16/15 01:00:00 AM,37.488,0.0,,,,,
1278,02/16/15 04:00:00 AM,37.870,0.0,,,,,
1279,02/16/15 07:00:00 AM,37.107,0.0,,,,,
1280,02/16/15 10:00:00 AM,36.531,16.0,,,,,
1281,02/16/15 01:00:00 PM,41.067,200.0,,,,,
1282,02/16/15 04:00:00 PM,41.994,127.0,,,,,
1283,02/16/15 07:00:00 PM,39.007,0.0,,,,,
1284,02/16/15 10:00:00 PM,37.488,0.0,,,,,
1285,02/17/15 01:00:00 AM,37.107,0.0,,,,,
1286,02/17/15 04:00:00 AM,36.723,0.0,,,,,
1287,02/17/15 07:00:00 AM,36.723,0.0,,,,,
1288,02/17/15 10:00:00 AM,37.107,15.0,,,,,
1289,02/17/15 01:00:00 PM,43.648,216.0,,,,,
1290,02/17/15 04:00:00 PM,46.008,136.0,,,,,
1291,02/17/15 07:00:00 PM,42.363,0.0,,,,,
1292,02/17/15 10:00:00 PM,39.384,0.0,,,,,
1293,02/18/15 01:00:00 AM,38.818,0.0,,,,,
1294,02/18/15 04:00:00 AM,38.440,0.0,,,,,
1295,02/18/15 07:00:00 AM,38.250,0.0,,,,,
1296,02/18/15 10:00:00 AM,39.384,113.0,,,,,
1297,02/18/15 01:00:00 PM,42.548,216.0,,,,,
1298,02/18/15 04:00:00 PM,45.104,272.0,,,,,
1299,02/18/15 07:00:00 PM,41.067,0.0,,,,,
1300,02/18/15 10:00:00 PM,39.384,0.0,,,,,
1301,02/19/15 01:00:00 AM,39.196,0.0,,,,,
1302,02/19/15 04:00:00 AM,39.007,0.0,,,,,
1303,02/19/15 07:00:00 AM,38.629,0.0,,,,,
1304,02/19/15 10:00:00 AM,38.629,26.0,,,,,
1305,02/19/15 01:00:00 PM,40.134,152.0,,,,,
1306,02/19/15 04:00:00 PM,40.134,66.0,,,,,
1307,02/19/15 07:00:00 PM,38.440,0.0,,,,,
1308,02/19/15 10:00:00 PM,38.629,0.0,,,,,
1309,02/20/15 01:00:00 AM,38.440,0.0,,,,,
1310,02/20/15 04:00:00 AM,38.440,0.0,,,,,
1311,02/20/15 07:00:00 AM,38.061,0.0,,,,,
1312,02/20/15 10:00:00 AM,38.061,39.0,,,,,
1313,02/20/15 01:00:00 PM,38.818,57.0,,,,,
1314,02/20/15 04:00:00 PM,40.509,91.0,,,,,
1315,02/20/15 07:00:00 PM,38.250,0.0,,,,,
1316,02/20/15 10:00:00 PM,37.107,0.0,,,,,
1317,02/21/15 01:00:00 AM,36.531,0.0,,,,,
1318,02/21/15 04:00:00 AM,34.786,0.0,,,,,
1319,02/21/15 07:00:00 AM,34.394,0.0,,,,,
1320,02/21/15 10:00:00 AM,34.394,19.0,,,,,
1321,02/21/15 01:00:00 PM,37.870,272.0,,,,,
1322,02/21/15 04:00:00 PM,38.818,160.0,,,,,
1323,02/21/15 07:00:00 PM,35.175,0.0,,,,,
1324,02/21/15 10:00:00 PM,33.607,0.0,,,,,
1325,02/22/15 01:00:00 AM,31.816,0.0,,,,,
1326,02/22/15 04:00:00 AM,31.415,0.0,,,,,
1327,02/22/15 07:00:00 AM,31.012,0.0,,,,,
1328,02/22/15 10:00:00 AM,31.617,34.0,,,,,
1329,02/22/15 01:00:00 PM,34.198,208.0,,,,,
1330,02/22/15 04:00:00 PM,38.629,160.0,,,,,
1331,02/22/15 07:00:00 PM,34.786,0.0,,,,,
1332,02/22/15 10:00:00 PM,32.418,0.0,,,,,
1333,02/23/15 01:00:00 AM,32.418,0.0,,,,,
1334,02/23/15 04:00:00 AM,31.415,0.0,,,,,
1335,02/23/15 07:00:00 AM,31.012,0.0,,,,,
1336,02/23/15 10:00:00 AM,31.617,45.0,,,,,
1337,02/23/15 01:00:00 PM,38.440,224.0,,,,,
1338,02/23/15 04:00:00 PM,41.810,160.0,,,,,
1339,02/23/15 07:00:00 PM,37.679,0.0,,,,,
1340,02/23/15 10:00:00 PM,35.758,0.0,,,,,
1341,02/24/15 01:00:00 AM,34.981,0.0,,,,,
1342,02/24/15 04:00:00 AM,34.198,0.0,,,,,
1343,02/24/15 07:00:00 AM,33.805,0.0,,,,,
1344,02/24/15 10:00:00 AM,33.607,45.0,,,,,
1345,02/24/15 01:00:00 PM,41.067,224.0,,,,,
1346,02/24/15 04:00:00 PM,43.099,176.0,,,,,
1347,02/24/15 07:00:00 PM,37.679,0.0,,,,,
1348,02/24/15 10:00:00 PM,35.758,0.0,,,,,
1349,02/25/15 01:00:00 AM,35.175,0.0,,,,,
1350,02/25/15 04:00:00 AM,34.394,0.0,,,,,
1351,02/25/15 07:00:00 AM,34.198,0.0,,,,,
1352,02/25/15 10:00:00 AM,34.981,29.0,,,,,
1353,02/25/15 01:00:00 PM,37.488,65.0,,,,,
1354,02/25/15 04:00:00 PM,38.250,66.0,,,,,
1355,02/25/15 07:00:00 PM,37.107,0.0,,,,,
1356,02/25/15 10:00:00 PM,36.338,0.0,,,,,
1357,02/26/15 01:00:00 AM,36.145,0.0,,,,,
1358,02/26/15 04:00:00 AM,36.145,0.0,,,,,
1359,02/26/15 07:00:00 AM,36.338,0.0,,,,,
1360,02/26/15 10:00:00 AM,37.107,29.0,,,,,
1361,02/26/15 01:00:00 PM,40.134,136.0,,,,,
